id,hunt.area,year,group.size,hab.diversity,prop.openness,mgmt.closure,irrigation,dist.road,slope,land.mgmt.descr,yr.wolf,tot.wolf,ave.annual.wolf,wr.density,month,ave.daily.swe,elev
994,52,2012,2,10,31.5,0,0,0.2,32.4,Forest Service,3.8,14.8,4.9,4.5,3,38.6,2235
995,52,2012,149,3,100,0,0,1.6,11.6,Forest Service,3.8,14.8,4.9,4.5,3,38.6,2392
996,52,2012,12,6,38.9,0,0,4,18.1,Forest Service,3.8,14.8,4.9,4.5,3,38.6,2515
997,52,2012,19,6,93.1,0,0,0.9,20.3,Forest Service,3.8,14.8,4.9,4.5,3,38.6,2244
998,52,2012,13,7,97.7,0,0,0.2,3.7,Forest Service,3.8,14.8,4.9,4.5,3,38.6,2080
999,52,2012,197,6,73.8,0,0,0.8,24,Forest Service,3.8,14.8,4.9,4.5,3,38.6,2128
1000,52,2012,194,7,64.6,0,0,0.5,9.5,Forest Service,3.8,14.8,4.9,4.5,3,38.6,2044
1001,52,2012,31,9,97,0,0,0.1,3.9,Private,3.8,14.8,4.9,4.5,3,38.6,1988
1002,52,2012,69,6,98.4,0,0,0.8,9,Forest Service,3.8,14.8,4.9,4.5,3,38.6,2151
1003,67,2012,10,6,76.7,0,0,7.3,10.7,Forest Service,13.9,46.1,15.4,7.7,3,17.6,2611
1004,67,2012,3,6,52.4,0,0,8.1,11.6,Forest Service,13.9,46.1,15.4,7.7,3,17.6,2515
1005,67,2012,92,5,87.4,1,0,2.7,17.6,WGF Commission,13.9,46.1,15.4,7.7,3,17.6,2259
1006,67,2012,3,6,90.3,1,0,6.6,16.1,WGF Commission,13.9,46.1,15.4,7.7,3,17.6,2307
1007,67,2012,12,9,79.9,1,0,6.2,1.9,WGF Commission,13.9,46.1,15.4,7.7,3,17.6,2281
1008,67,2012,33,3,100,1,0,3.9,0.9,WGF Commission,13.9,46.1,15.4,7.7,3,17.6,2441
1009,67,2012,8,4,49.9,1,0,6.6,3.4,WGF Commission,13.9,46.1,15.4,7.7,3,17.6,2587
1010,67,2012,1,8,16.9,0,0,3.8,13.1,Forest Service,13.9,46.1,15.4,7.7,3,17.6,2907
1011,67,2012,17,5,58.6,1,0,6.5,14.5,WGF Commission,13.9,46.1,15.4,7.7,3,17.6,2467
1012,67,2012,15,5,94.8,0,0,3.2,19.2,Bureau of Land Management,13.9,46.1,15.4,7.7,3,17.6,2404
1013,67,2012,2,4,95.7,1,0,2.9,17.9,WGF Commission,13.9,46.1,15.4,7.7,3,17.6,2365
1014,67,2012,20,2,100,0,0,5.5,8.9,State,13.9,46.1,15.4,7.7,3,17.6,2665
1015,67,2012,4,6,31.6,1,0,4.7,6.5,WGF Commission,13.9,46.1,15.4,7.7,3,17.6,2469
1016,67,2012,101,6,87.7,0,0,0.8,4.4,Bureau of Land Management,13.9,46.1,15.4,7.7,3,17.6,2342
1017,50,2012,231,5,58.3,0,0,1.7,16.4,Private,11.65,27.4,9.1,0.8,3,54.1,1893
1018,50,2012,14,4,67.9,0,0,2,10,Private,11.65,27.4,9.1,0.8,3,54.1,1881
1019,121,2012,407,2,94.8,0,0,2.3,2.8,Private,2.9,8.4,2.8,2.1,3,60.6,1945
1020,121,2012,14,5,95.3,0,0,2.6,16,Bureau of Land Management,2.9,8.4,2.8,2.1,3,60.6,2003
1021,59,2012,62,3,99.9,0,0,3.6,11.1,Private,1.55,10.9,3.6,3.1,3,13.3,2357
1022,59,2012,21,2,100,0,0,3.6,7.4,Private,1.55,10.9,3.6,3.1,3,13.3,2145
1023,59,2012,173,4,99.9,0,0,2.6,2.7,Private,1.55,10.9,3.6,3.1,3,13.3,2127
1024,59,2012,8,4,98,0,0,3.3,8.2,Forest Service,1.55,10.9,3.6,3.1,3,13.3,2180
1025,59,2012,127,5,100,0,0,1.6,18.9,Private,1.55,10.9,3.6,3.1,3,13.3,2075
1026,59,2012,68,4,100,0,0,1.9,11.7,Private,1.55,10.9,3.6,3.1,3,13.3,2082
1027,63,2012,312,6,93.8,0,0,4.1,4.1,Private,4.8,14,4.7,2.9,3,5.9,2102
1028,25,2012,208,5,90.5,0,0,2.7,8.1,Private,0,0,0,1.5,3,22.2,2272
1029,25,2012,362,5,49.7,0,0,5.5,12.8,Private,0,0,0,1.5,3,22.2,2291
1030,25,2012,55,7,84.6,0,0,2.1,8.1,Private,0,0,0,1.5,3,22.2,2352
1031,99,2012,49,4,99.9,0,0,0.1,1.8,Bureau of Land Management,6,8,2.7,0.4,3,18.3,2196
1032,99,2012,15,2,100,0,0,2.1,2.2,Bureau of Land Management,6,8,2.7,0.4,3,18.3,2263
1033,99,2012,9,3,100,0,0,1.7,1.4,Bureau of Land Management,6,8,2.7,0.4,3,18.3,2201
1034,52,2012,23,6,30.1,0,0,1.3,24.6,Forest Service,3.8,14.8,4.9,4.5,4,38.6,2440
1035,52,2012,230,2,100,0,0,1.6,14.7,Forest Service,3.8,14.8,4.9,4.5,4,38.6,2375
1036,52,2012,220,8,51.7,0,0,1.7,13.6,Forest Service,3.8,14.8,4.9,4.5,4,38.6,2279
1037,52,2012,34,5,29,0,0,1.9,10.8,Forest Service,3.8,14.8,4.9,4.5,4,38.6,2306
1038,52,2012,72,4,84,1,0,3,4.8,WGF Commission,3.8,14.8,4.9,4.5,4,38.6,2131
1039,52,2012,6,6,6.3,0,0,4.5,24.7,Forest Service,3.8,14.8,4.9,4.5,4,38.6,2365
1040,52,2012,4,5,64.4,0,0,2.3,24,Forest Service,3.8,14.8,4.9,4.5,4,38.6,2197
1041,52,2012,49,2,100,0,0,0.4,9.5,Forest Service,3.8,14.8,4.9,4.5,4,38.6,2099
1042,52,2012,104,5,95.3,0,0,0.8,16.9,Forest Service,3.8,14.8,4.9,4.5,4,38.6,2104
1043,51,2012,131,10,49.5,0,0,0.4,3.5,Forest Service,4.35,26.1,8.7,1.3,4,32.7,2102
1044,52,2012,145,11,56.8,0,0,0.4,7.2,Private,3.8,14.8,4.9,4.5,4,38.6,1856
1045,51,2012,18,11,49.7,0,0,0.4,0.7,Forest Service,4.35,26.1,8.7,1.3,4,32.7,2012
1046,51,2012,1,7,22.1,2,0,6.7,10.3,Forest Service,4.35,26.1,8.7,1.3,4,32.7,2219
1047,50,2012,3,9,45.1,0,0,2,12.2,Forest Service,11.65,27.4,9.1,0.8,4,54.1,1922
1048,50,2012,242,9,65.6,0,1,0.3,7,Private,11.65,27.4,9.1,0.8,4,54.1,1888
1049,50,2012,77,7,70.1,0,0,1.1,12.1,Forest Service,11.65,27.4,9.1,0.8,4,54.1,1664
1050,50,2012,96,8,46.8,0,0,2.9,16.2,Forest Service,11.65,27.4,9.1,0.8,4,54.1,2028
1051,121,2012,233,6,57.1,0,0,1.3,19.7,Forest Service,2.9,8.4,2.8,2.1,4,60.6,2180
1052,121,2012,130,6,75.9,0,0,1.3,21,Forest Service,2.9,8.4,2.8,2.1,4,60.6,2186
1053,121,2012,154,4,92.4,0,0,3.1,1.4,Private,2.9,8.4,2.8,2.1,4,60.6,1871
1054,59,2012,85,2,100,0,0,3.8,23.3,Private,1.55,10.9,3.6,3.1,4,13.3,2205
1055,59,2012,11,3,99.8,0,0,3.3,19.3,Private,1.55,10.9,3.6,3.1,4,13.3,2318
1056,59,2012,53,5,96.3,0,0,5,8.2,Private,1.55,10.9,3.6,3.1,4,13.3,2233
1057,59,2012,11,7,84.8,0,0,5.2,7.9,Private,1.55,10.9,3.6,3.1,4,13.3,2294
1058,59,2012,12,7,86.7,0,0,4.5,7.8,Private,1.55,10.9,3.6,3.1,4,13.3,2292
1059,59,2012,41,7,96.5,0,0,4.6,6.1,Private,1.55,10.9,3.6,3.1,4,13.3,2264
1060,59,2012,2,6,47.4,0,0,5.6,18,Forest Service,1.55,10.9,3.6,3.1,4,13.3,2506
1061,59,2012,16,5,48.6,0,0,6,31.6,Forest Service,1.55,10.9,3.6,3.1,4,13.3,2514
1062,59,2012,67,7,94.9,0,0,2.9,19,Private,1.55,10.9,3.6,3.1,4,13.3,2251
1063,59,2012,7,7,90.9,0,0,2.9,17.7,Forest Service,1.55,10.9,3.6,3.1,4,13.3,2291
1064,59,2012,9,3,100,0,0,0.3,7.6,Private,1.55,10.9,3.6,3.1,4,13.3,1970
1065,59,2012,34,4,98.7,0,0,2,6,Forest Service,1.55,10.9,3.6,3.1,4,13.3,2177
1066,59,2012,16,5,87.4,0,0,2.5,24.5,Forest Service,1.55,10.9,3.6,3.1,4,13.3,2224
1067,59,2012,16,3,100,0,0,2.8,3.6,Forest Service,1.55,10.9,3.6,3.1,4,13.3,2185
1068,59,2012,84,9,74.7,0,1,0.9,2.2,Private,1.55,10.9,3.6,3.1,4,13.3,1874
1069,59,2012,76,2,100,0,0,1.9,6.5,Private,1.55,10.9,3.6,3.1,4,13.3,2081
1070,63,2012,157,5,99.9,0,0,0.4,12.9,Bureau of Land Management,4.8,14,4.7,2.9,4,5.9,2226
1071,63,2012,39,9,89.1,0,0,1.9,14.3,Bureau of Land Management,4.8,14,4.7,2.9,4,5.9,2163
1072,63,2012,58,8,82.9,0,0,1.7,10.5,Bureau of Land Management,4.8,14,4.7,2.9,4,5.9,2172
1073,67,2012,7,5,97.5,1,0,4.3,17.7,WGF Commission,13.9,46.1,15.4,7.7,4,17.6,2337
1074,67,2012,7,7,94,1,0,3.6,13.3,State,13.9,46.1,15.4,7.7,4,17.6,2302
1075,67,2012,69,8,81.1,1,0,2.3,26.4,Bureau of Land Management,13.9,46.1,15.4,7.7,4,17.6,2340
1076,67,2012,115,7,85.7,1,0,2,3.2,State,13.9,46.1,15.4,7.7,4,17.6,2162
1077,67,2012,83,4,96.2,1,0,2.8,11.7,Bureau of Land Management,13.9,46.1,15.4,7.7,4,17.6,2351
1078,67,2012,39,6,96.4,1,0,2.9,9.1,WGF Commission,13.9,46.1,15.4,7.7,4,17.6,2233
1079,67,2012,3,5,50.6,1,0,4.9,26.1,WGF Commission,13.9,46.1,15.4,7.7,4,17.6,2447
1080,67,2012,6,5,96.6,0,0,3.5,18.1,Bureau of Land Management,13.9,46.1,15.4,7.7,4,17.6,2481
1081,67,2012,190,3,99.6,0,0,5.2,15.9,State,13.9,46.1,15.4,7.7,4,17.6,2630
1082,67,2012,326,2,100,0,0,6.1,5.8,State,13.9,46.1,15.4,7.7,4,17.6,2629
1083,67,2012,5,8,32.2,0,0,2.1,17.6,Forest Service,13.9,46.1,15.4,7.7,4,17.6,2480
1084,67,2012,4,2,100,0,0,4.9,8.1,State,13.9,46.1,15.4,7.7,4,17.6,2595
1085,67,2012,192,4,85.6,0,0,1.1,1.7,Private,13.9,46.1,15.4,7.7,4,17.6,2511
1086,67,2012,50,5,90.5,0,0,2,10.6,Bureau of Land Management,13.9,46.1,15.4,7.7,4,17.6,2510
1087,25,2012,17,4,83.7,0,0,2.9,1.4,Bureau of Land Management,0,0,0,1.5,4,22.2,2224
1088,25,2012,122,4,47.5,0,0,5.2,15.2,Bureau of Land Management,0,0,0,1.5,4,22.2,2168
1089,25,2012,28,3,87.6,0,0,5.9,14.1,Private,0,0,0,1.5,4,22.2,2208
1090,25,2012,158,5,29.6,0,0,5.4,9.5,Private,0,0,0,1.5,4,22.2,2238
1091,25,2012,66,7,72.7,0,0,3.5,7,Bureau of Land Management,0,0,0,1.5,4,22.2,2294
1092,25,2012,16,8,56.3,0,0,2.2,11.5,Private,0,0,0,1.5,4,22.2,2417
1093,54,2012,25,5,30.5,0,0,1.5,13.4,Private,2,10.1,3.4,3.1,4,35.3,1867
1094,54,2012,34,6,48.7,0,0,3.6,17.1,Private,2,10.1,3.4,3.1,4,35.3,1650
1095,54,2012,31,3,78.5,0,0,1.3,9.5,Private,2,10.1,3.4,3.1,4,35.3,1722
1096,54,2012,7,9,52.5,0,0,4,34.1,State,2,10.1,3.4,3.1,4,35.3,2009
1097,54,2012,137,3,99.6,0,0,1.1,9.4,Private,2,10.1,3.4,3.1,4,35.3,1600
1098,54,2012,201,5,83.2,0,0,1.2,7.3,Private,2,10.1,3.4,3.1,4,35.3,1673
1099,54,2012,282,3,87.9,0,0,1.8,11,State,2,10.1,3.4,3.1,4,35.3,1782
1100,52,2012,13,7,87,0,0,0.6,3.4,Forest Service,3.8,14.8,4.9,4.5,4,38.6,1996
1101,52,2012,58,5,51.7,0,0,1,3.2,Forest Service,3.8,14.8,4.9,4.5,4,38.6,1883
1102,52,2012,130,8,65.2,0,0,0.5,21.1,Forest Service,3.8,14.8,4.9,4.5,4,38.6,2073
1103,52,2012,78,2,100,0,0,1.6,5.1,Forest Service,3.8,14.8,4.9,4.5,4,38.6,2372
1104,50,2012,64,6,34.1,0,0,2,8.1,Forest Service,11.65,27.4,9.1,0.8,5,54.1,1741
1105,50,2012,6,9,43.3,0,0,0.9,3.5,Forest Service,11.65,27.4,9.1,0.8,5,54.1,2103
1106,50,2012,7,8,32.7,0,0,3.1,8.2,Forest Service,11.65,27.4,9.1,0.8,5,54.1,2277
1107,50,2012,4,12,19.5,0,0,1.2,0.1,Forest Service,11.65,27.4,9.1,0.8,5,54.1,1836
1108,54,2012,3,7,95.1,0,0,1.6,11.1,Private,2,10.1,3.4,3.1,5,35.3,2092
1109,54,2012,11,11,48.5,0,0,3.1,11.7,Private,2,10.1,3.4,3.1,5,35.3,1906
1110,54,2012,1,7,25.7,0,0,4.4,10.1,Private,2,10.1,3.4,3.1,5,35.3,1938
1111,54,2012,37,10,70.3,0,0,4,12.8,Private,2,10.1,3.4,3.1,5,35.3,2051
1112,54,2012,46,11,66.5,0,0,4.3,9.7,Private,2,10.1,3.4,3.1,5,35.3,2052
1113,54,2012,5,4,8.8,0,0,4.3,17.4,Private,2,10.1,3.4,3.1,5,35.3,1910
1114,54,2012,13,9,64.1,0,0,4.1,5.1,Private,2,10.1,3.4,3.1,5,35.3,1998
1115,54,2012,4,10,34,0,0,2,5.4,Private,2,10.1,3.4,3.1,5,35.3,1828
1116,54,2012,3,11,44,0,0,0.8,9.2,Private,2,10.1,3.4,3.1,5,35.3,1921
1117,54,2012,11,9,78.5,0,0,0.6,3.6,Private,2,10.1,3.4,3.1,5,35.3,1823
1118,54,2012,12,5,95.7,0,0,2.3,8.8,State,2,10.1,3.4,3.1,5,35.3,1837
1119,54,2012,13,4,65.1,0,0,1.3,8.3,Private,2,10.1,3.4,3.1,5,35.3,1744
1120,54,2012,23,10,51.8,0,0,0.4,9.2,Private,2,10.1,3.4,3.1,5,35.3,1737
1121,54,2012,9,10,47.2,0,0,3.1,16.8,State,2,10.1,3.4,3.1,5,35.3,1922
1122,54,2012,50,7,14.4,0,0,0.7,13.7,Private,2,10.1,3.4,3.1,5,35.3,1791
1123,54,2012,14,4,64.1,0,0,3.4,12.5,Private,2,10.1,3.4,3.1,5,35.3,1854
1124,54,2012,29,4,89.7,0,0,3.4,7.3,State,2,10.1,3.4,3.1,5,35.3,1948
1125,54,2012,3,8,92.7,0,0,3.7,9.6,Private,2,10.1,3.4,3.1,5,35.3,2032
1126,54,2012,12,6,26,0,0,0.7,18.5,Private,2,10.1,3.4,3.1,5,35.3,2151
1127,54,2012,5,9,64.1,0,0,0.5,7.5,Private,2,10.1,3.4,3.1,5,35.3,2287
1128,54,2012,6,8,84.5,0,0,2.4,7.8,State,2,10.1,3.4,3.1,5,35.3,2079
1129,54,2012,10,9,89.6,0,0,1.3,11.9,Private,2,10.1,3.4,3.1,5,35.3,2218
1130,54,2012,1,9,39.6,0,0,3.4,14.4,Private,2,10.1,3.4,3.1,5,35.3,1940
1131,54,2012,4,10,53.2,0,0,3.2,3.3,Private,2,10.1,3.4,3.1,5,35.3,1928
1132,121,2012,13,5,87.2,0,0,1.1,11.4,Private,2.9,8.4,2.8,2.1,5,60.6,2111
1133,121,2012,17,7,60.3,0,0,2.5,13.4,Private,2.9,8.4,2.8,2.1,5,60.6,2204
1134,121,2012,6,6,50.8,0,0,2.7,18.8,Forest Service,2.9,8.4,2.8,2.1,5,60.6,2289
1135,121,2012,5,7,74.9,0,0,2.4,11.3,Forest Service,2.9,8.4,2.8,2.1,5,60.6,2352
1136,121,2012,10,3,77.9,0,0,4.8,14,Bureau of Land Management,2.9,8.4,2.8,2.1,5,60.6,1948
1137,121,2012,1,9,17.9,0,0,2.7,15.5,Bureau of Land Management,2.9,8.4,2.8,2.1,5,60.6,2186
1138,59,2012,6,9,95.8,0,0,2.7,10.3,Private,1.55,10.9,3.6,3.1,5,13.3,2198
1139,59,2012,9,4,99.7,0,0,4.8,5.4,Private,1.55,10.9,3.6,3.1,5,13.3,2218
1140,59,2012,1,7,22.2,0,0,5.2,9.7,Forest Service,1.55,10.9,3.6,3.1,5,13.3,2487
1141,59,2012,1,9,35.3,0,0,7.4,23.7,Forest Service,1.55,10.9,3.6,3.1,5,13.3,2546
1142,59,2012,4,7,81,0,0,5.2,6.8,Private,1.55,10.9,3.6,3.1,5,13.3,2322
1143,59,2012,6,2,100,0,0,5.1,10.8,Private,1.55,10.9,3.6,3.1,5,13.3,2212
1144,59,2012,4,8,98.5,0,0,3.4,7.1,Private,1.55,10.9,3.6,3.1,5,13.3,2145
1145,59,2012,7,7,78.2,0,0,4.5,16.7,Forest Service,1.55,10.9,3.6,3.1,5,13.3,2328
1146,59,2012,4,6,44.5,0,0,3.8,6.7,Forest Service,1.55,10.9,3.6,3.1,5,13.3,2494
1147,59,2012,11,2,100,0,0,0.9,2.4,Private,1.55,10.9,3.6,3.1,5,13.3,1929
1148,59,2012,16,10,78.3,0,1,0.6,0.9,Private,1.55,10.9,3.6,3.1,5,13.3,1905
1149,59,2012,18,10,63.1,0,1,0.5,0.2,Private,1.55,10.9,3.6,3.1,5,13.3,1866
1150,52,2012,5,7,25.5,0,0,2.9,15.8,Forest Service,3.8,14.8,4.9,4.5,5,38.6,2364
1151,52,2012,101,7,84.9,2,0,2.7,5.3,Forest Service,3.8,14.8,4.9,4.5,5,38.6,2368
1152,51,2012,33,8,70.9,0,0,2.6,1.6,Forest Service,4.35,26.1,8.7,1.3,5,32.7,2224
1153,51,2012,1,6,23.9,2,0,5.1,31.8,Forest Service,4.35,26.1,8.7,1.3,5,32.7,2514
1154,51,2012,8,6,21,0,0,4.5,5.7,Forest Service,4.35,26.1,8.7,1.3,5,32.7,2303
1155,51,2012,40,6,22.7,2,0,3.7,5,Forest Service,4.35,26.1,8.7,1.3,5,32.7,2402
1156,51,2012,5,9,61.6,2,0,7,21.7,Forest Service,4.35,26.1,8.7,1.3,5,32.7,2198
1157,51,2012,1,5,11.8,2,0,7.6,8.5,Forest Service,4.35,26.1,8.7,1.3,5,32.7,2308
1158,51,2012,11,4,41.9,2,0,10.7,5.4,Forest Service,4.35,26.1,8.7,1.3,5,32.7,2446
1159,51,2012,3,10,9.3,0,0,0.4,7.4,Forest Service,4.35,26.1,8.7,1.3,5,32.7,1925
1160,51,2012,4,9,56.3,0,0,0.4,6.3,Forest Service,4.35,26.1,8.7,1.3,5,32.7,2173
1161,25,2012,14,8,60,0,0,1.7,10.1,Private,0,0,0,1.5,5,22.2,2258
1162,25,2012,10,8,64.6,0,0,1.5,9,Private,0,0,0,1.5,5,22.2,2271
1163,25,2012,4,5,22.9,0,0,5.4,6.2,Private,0,0,0,1.5,5,22.2,2248
1164,25,2012,5,5,51.1,0,0,5.5,7.9,Private,0,0,0,1.5,5,22.2,2186
1165,25,2012,1,6,22.2,0,0,1.8,14.5,Bureau of Land Management,0,0,0,1.5,5,22.2,2287
1166,67,2012,2,6,98.4,0,0,3.1,12.1,Private,13.9,46.1,15.4,7.7,5,17.6,2448
1167,67,2012,45,4,87.1,0,0,1,10.3,Private,13.9,46.1,15.4,7.7,5,17.6,2524
1168,67,2012,18,8,77.9,0,0,6.9,7.9,Forest Service,13.9,46.1,15.4,7.7,5,17.6,2518
1169,67,2012,3,9,32.8,0,0,7.2,13.4,Forest Service,13.9,46.1,15.4,7.7,5,17.6,2582
1170,67,2012,14,6,46,0,0,7.8,13.3,Forest Service,13.9,46.1,15.4,7.7,5,17.6,2541
1171,67,2012,4,5,79,1,0,5.6,24.5,WGF Commission,13.9,46.1,15.4,7.7,5,17.6,2543
1172,67,2012,2,6,34.7,0,0,7.5,17.1,Forest Service,13.9,46.1,15.4,7.7,5,17.6,2644
1173,67,2012,2,9,50.1,0,0,7.5,15.9,Forest Service,13.9,46.1,15.4,7.7,5,17.6,2608
1174,67,2012,1,7,23.4,0,0,7.7,4.7,Forest Service,13.9,46.1,15.4,7.7,5,17.6,2688
1175,67,2012,33,9,45.2,0,0,5.3,4.3,Forest Service,13.9,46.1,15.4,7.7,5,17.6,2524
1176,67,2012,3,3,71.2,1,0,3.7,20.5,WGF Commission,13.9,46.1,15.4,7.7,5,17.6,2482
1177,51,2012,5,8,44.5,2,0,4,19.5,Forest Service,4.35,26.1,8.7,1.3,5,32.7,2363
1178,52,2012,2,8,73.4,0,0,1.8,4.8,Forest Service,3.8,14.8,4.9,4.5,2,38.6,2292
1179,52,2012,9,9,72.8,0,0,1.5,3.8,Forest Service,3.8,14.8,4.9,4.5,2,38.6,2267
1180,121,2012,40,5,96,0,0,0.7,11.8,Forest Service,2.9,8.4,2.8,2.1,2,60.6,2039
1181,52,2012,12,8,92.2,0,0,0.2,17.7,Forest Service,3.8,14.8,4.9,4.5,2,38.6,1983
1182,54,2012,6,7,51.7,0,0,1.6,8.7,Private,2,10.1,3.4,3.1,2,35.3,1887
1183,54,2012,9,5,17.4,0,0,1.7,4.7,Private,2,10.1,3.4,3.1,2,35.3,1888
1184,54,2012,356,4,96.9,0,0,2.7,26.1,State,2,10.1,3.4,3.1,3,35.3,1810
1185,54,2012,6,10,42,0,0,0.8,11.7,Private,2,10.1,3.4,3.1,3,35.3,1916
1186,54,2012,10,10,72.6,0,0,1.3,2.5,Private,2,10.1,3.4,3.1,3,35.3,1993
1187,54,2012,6,4,36.3,0,0,1.4,13.6,Private,2,10.1,3.4,3.1,3,35.3,1873
1188,54,2012,22,10,43.6,0,0,2,2.6,Private,2,10.1,3.4,3.1,3,35.3,1844
1189,50,2012,111,10,59.9,0,0,0.4,11.1,Private,11.65,27.4,9.1,0.8,3,54.1,1861
1190,50,2012,2,7,63.1,0,0,0.7,21.4,Forest Service,11.65,27.4,9.1,0.8,3,54.1,2068
1191,50,2012,4,5,79.8,0,0,0.6,13.1,Forest Service,11.65,27.4,9.1,0.8,3,54.1,2010
1192,52,2012,2,6,6.2,0,0,4.5,30.8,Forest Service,3.8,14.8,4.9,4.5,3,38.6,2375
1193,52,2012,11,4,80.3,0,0,2.4,27.4,Forest Service,3.8,14.8,4.9,4.5,3,38.6,2260
1194,52,2012,2,4,72.1,0,0,2.4,27.6,Forest Service,3.8,14.8,4.9,4.5,3,38.6,2236
1195,52,2012,253,9,94.3,0,0,0.5,8.7,Forest Service,3.8,14.8,4.9,4.5,3,38.6,2066
1196,67,2012,925,3,100,1,0,4.8,2.7,WGF Commission,13.9,46.1,15.4,7.7,3,17.6,2451
1197,67,2012,340,3,98.9,1,0,3.4,3.3,WGF Commission,13.9,46.1,15.4,7.7,3,17.6,2438
1198,67,2012,1230,2,100,1,0,4.6,4.3,State,13.9,46.1,15.4,7.7,1,17.6,2437
1199,63,2012,59,2,100,0,0,4,8.2,Private,4.8,14,4.7,2.9,1,5.9,1971
1200,59,2012,17,3,99.9,0,0,4,20.2,Private,1.55,10.9,3.6,3.1,1,13.3,2291
1201,59,2012,17,2,100,0,0,3.2,7,Forest Service,1.55,10.9,3.6,3.1,3,13.3,2194
1202,121,2012,88,2,96.2,0,0,2,6.1,Private,2.9,8.4,2.8,2.1,3,60.6,1925
1203,52,2012,166,3,100,0,0,1.7,11.9,Forest Service,3.8,14.8,4.9,4.5,4,38.6,2405
1204,52,2012,3,6,5.5,0,0,4.6,30.9,Forest Service,3.8,14.8,4.9,4.5,4,38.6,2374
1205,121,2012,8,6,73.9,0,0,1.2,17,Forest Service,2.9,8.4,2.8,2.1,4,60.6,2172
1206,121,2012,2,6,71.7,0,0,1.2,20,Forest Service,2.9,8.4,2.8,2.1,4,60.6,2159
1207,59,2012,3,7,79.5,0,0,4.6,9.8,Private,1.55,10.9,3.6,3.1,4,13.3,2306
1208,59,2012,2,5,57.2,0,0,5.8,12.8,Forest Service,1.55,10.9,3.6,3.1,4,13.3,2507
1209,59,2012,1,5,45.2,0,0,5.9,23.1,Forest Service,1.55,10.9,3.6,3.1,4,13.3,2536
1210,59,2012,3,5,85.5,0,0,2.6,5.7,Forest Service,1.55,10.9,3.6,3.1,4,13.3,2260
1211,67,2012,53,8,75.6,1,0,2.3,18.8,WGF Commission,13.9,46.1,15.4,7.7,4,17.6,2282
1212,67,2012,63,5,94,1,0,2,7.4,Bureau of Land Management,13.9,46.1,15.4,7.7,4,17.6,2303
1213,67,2012,7,8,92.9,1,0,1.7,6,State,13.9,46.1,15.4,7.7,4,17.6,2161
1214,67,2012,28,7,91.7,1,0,2,14.4,State,13.9,46.1,15.4,7.7,4,17.6,2164
1215,67,2012,182,7,94.9,1,0,2.2,5.4,Bureau of Land Management,13.9,46.1,15.4,7.7,4,17.6,2222
1216,67,2012,7,7,99.8,1,0,2.1,8.9,State,13.9,46.1,15.4,7.7,4,17.6,2270
1217,54,2012,4,3,16.8,0,0,1.6,10.9,Private,2,10.1,3.4,3.1,4,35.3,1827
1218,54,2012,18,6,24,0,0,1.7,8.6,Private,2,10.1,3.4,3.1,4,35.3,1874
1219,54,2012,81,6,48.7,0,0,3.6,12.9,Private,2,10.1,3.4,3.1,4,35.3,1648
1220,54,2012,7,3,60.5,0,0,1.1,9.5,Private,2,10.1,3.4,3.1,4,35.3,1778
1221,54,2012,164,3,99.7,0,0,1.4,5.7,Private,2,10.1,3.4,3.1,4,35.3,1606
1222,54,2012,4,4,99.9,0,0,1.6,7.6,Private,2,10.1,3.4,3.1,4,35.3,1609
1223,52,2012,13,8,78.1,0,0,0.5,16.8,Forest Service,3.8,14.8,4.9,4.5,4,38.6,2055
1224,52,2012,63,8,61.9,0,0,0.8,8.6,Forest Service,3.8,14.8,4.9,4.5,4,38.6,2139
1225,52,2012,12,7,83.5,0,0,0.7,11.9,Forest Service,3.8,14.8,4.9,4.5,4,38.6,2074
1226,52,2012,82,3,100,0,0,1.5,7.6,Forest Service,3.8,14.8,4.9,4.5,4,38.6,2389
1227,52,2012,87,4,98.3,0,0,1.2,6.3,Forest Service,3.8,14.8,4.9,4.5,4,38.6,2334
1228,50,2012,11,6,39.1,0,0,1.7,9.6,Forest Service,11.65,27.4,9.1,0.8,5,54.1,1748
1229,50,2012,25,5,18,0,0,1.9,3.2,Forest Service,11.65,27.4,9.1,0.8,5,54.1,1780
1230,50,2012,15,7,28,0,0,3.2,6.3,Forest Service,11.65,27.4,9.1,0.8,5,54.1,2281
1231,54,2012,1,10,40.3,0,0,2.2,12.5,Private,2,10.1,3.4,3.1,5,35.3,1849
1232,54,2012,15,8,65,0,0,4.1,12.4,Private,2,10.1,3.4,3.1,5,35.3,1985
1233,54,2012,58,4,76.3,0,0,4,8.2,Private,2,10.1,3.4,3.1,5,35.3,1902
1234,54,2012,15,5,53.4,0,0,0.8,17.1,Private,2,10.1,3.4,3.1,5,35.3,1757
1235,54,2012,4,9,45.8,0,0,3.4,6,Private,2,10.1,3.4,3.1,5,35.3,1843
1236,54,2012,3,11,36.3,0,0,3.6,15.7,Private,2,10.1,3.4,3.1,5,35.3,1817
1237,54,2012,5,11,31.9,0,0,3.6,15.5,Private,2,10.1,3.4,3.1,5,35.3,1835
1238,54,2012,2,7,64.8,0,0,3.5,14,Private,2,10.1,3.4,3.1,5,35.3,1857
1239,54,2012,1,8,91.5,0,0,3.5,16.5,State,2,10.1,3.4,3.1,5,35.3,2075
